"","EMTP","EMSECSM","WAPRSM3","WASCSM3","RACETHM","EMST_TOGA","SEX_2023","DGRDG","HDADV","HDCAR","HDCHG","HDEM","HDGRD","HDINT","HDOT","HDSKL","NDGMENG","NDGMEMG","HDCRN21C","EDDAD","EDMOM","N2DGRMED","FACADV","FACBEN","FACCHAL","FACIND","FACLOC","FACRESP","FACSAL","FACSEC","FACSOC","N3OCPRNG","N2OCPRMG","Years_To_First_Job","AGE","WKSWK","HRSWK","SALARY"
"12723","10","3","3","7","5","87","F","1","L","L","L","L","L","L","L","L","75","7","16","2","2","758200","1","1","2","2","1","2","1","2","2","57","5","1",33,52,45,56000
"12724","10","3","6","3","5","87","M","1","L","L","L","L","L","L","L","L","52","5","16","4","3","527250","1","1","2","2","3","2","1","2","3","52","5","4",24,52,50,97000
"12725","10","3","5","4","4","87","F","1","L","L","L","L","L","L","L","L","57","5","16","5","5","577240","1","1","2","2","2","2","1","1","1","57","5","2",22,52,40,55004
"12726","10","3","5","6","1","87","M","1","L","L","L","L","L","L","L","L","53","5","L","4","4","537260","2","2","3","3","2","3","1","1","3","53","5","0",24,52,41,75000
"12727","10","3","6","3","5","87","M","1","L","L","L","L","L","L","L","L","54","5","15","4","5","547280","1","1","1","1","1","1","1","1","1","64","6","0",27,52,40,98000
"12728","10","3","1","1","4","87","M","1","L","L","L","L","L","L","L","L","56","5","19","4","4","567350","2","1","3","2","2","2","1","2","3","56","5","5",28,52,40,100000
"12729","10","3","3","1","4","87","F","1","L","L","L","L","L","L","L","L","54","5","19","4","4","547280","2","1","3","2","2","3","1","2","3","54","5","5",28,52,40,100000
"12730","10","3","4","5","5","87","M","1","L","L","L","L","L","L","L","L","63","6","16","3","4","637530","2","1","2","2","2","2","1","1","2","64","6","3",24,52,40,70000
"12731","10","3","4","7","4","87","M","1","L","L","L","L","L","L","L","L","55","5","16","4","2","557330","1","1","1","1","1","1","1","1","1","64","6","4",25,52,40,112000
"12732","04","1","6","1","5","87","F","1","L","L","L","L","L","L","L","L","57","5","15","5","4","577340","1","1","1","1","2","1","1","1","1","61","6","3",25,52,60,34788
"12733","04","1","6","2","5","87","F","1","L","L","L","L","L","L","L","L","61","6","16","4","4","617870","1","1","1","1","1","1","1","1","1","61","6","1",26,52,36,80000
"12734","03","1","1","1","5","87","M","2","L","L","L","L","L","L","L","L","21","2","15","4","3","216080","2","2","2","2","1","2","2","2","2","22","2","3",27,52,40,36000
"12735","10","3","6","3","4","87","M","1","L","L","L","L","L","L","L","L","32","3","16","3","3","328740","1","1","2","1","2","2","1","1","2","11","1","2",24,52,40,60000
"12736","10","3","1","1","5","87","F","2","L","L","L","L","L","L","L","L","41","4","16","5","7","419230","1","2","1","1","4","2","1","1","2","12","1","4",28,52,40,120000
"12737","13","3","3","3","5","88","F","1","L","L","L","L","L","L","L","L","12","1","18","3","5","128440","1","1","1","1","2","1","1","1","1","72","7","2",23,52,40,30000
"12738","11","3","4","1","5","88","M","2","L","L","L","L","L","L","L","L","76","7","15","7","4","769950","1","2","2","2","1","2","2","2","2","31","3","4",24,52,40,90000
"12739","11","3","6","2","5","88","F","1","L","L","L","L","L","L","L","L","61","6","18","3","2","617820","2","1","2","2","2","2","1","2","2","61","6","2",26,52,40,70000
"12740","10","3","4","1","5","88","M","1","L","L","L","L","L","L","L","L","11","1","16","5","5","116730","2","2","2","2","2","2","2","2","2","11","1","1",26,52,40,73000
"12741","10","3","1","1","5","88","M","1","L","L","L","L","L","L","L","L","21","2","15","3","3","216060","1","1","2","1","1","2","1","1","3","64","6","3",25,52,44,64000
"12742","11","3","1","5","5","88","F","1","L","L","L","L","L","L","L","L","22","2","17","4","4","226370","1","1","1","2","1","2","1","2","2","22","2","0",23,52,70,30000
"12743","17","2","6","3","5","88","M","2","L","L","L","L","L","L","L","L","22","2","15","2","4","226350","3","1","2","1","1","2","1","1","3","23","2","4",34,52,40,85500
"12744","10","3","4","5","5","88","M","1","L","L","L","L","L","L","L","L","11","1","17","4","2","116730","2","1","1","2","1","2","1","2","2","11","1","0",27,52,45,160000
"12745","03","1","2","3","3","97","F","3","L","L","L","L","L","L","L","L","31","3","15","2","1","318730","2","1","3","2","2","3","2","2","3","38","3","10",30,40,50,81000
"12746","10","3","6","3","5","88","M","1","L","L","L","L","L","L","L","L","61","6","15","4","4","617910","1","2","2","3","2","3","1","3","1","61","6","0",23,52,60,54000
"12747","01","1","2","6","5","88","M","1","L","L","L","L","L","L","L","L","31","3","17","3","7","318730","2","1","1","1","2","1","1","1","1","63","6","0",26,39,50,43000
"12748","10","3","4","7","5","88","M","1","L","L","L","L","L","L","L","L","11","1","15","3","8","116730","1","1","1","1","1","1","1","1","1","11","1","1",23,52,40,100000
"12749","10","3","4","7","1","88","F","2","L","L","L","L","L","L","L","L","11","1","17","1","2","116730","1","1","1","1","1","1","1","1","2","11","1","8",27,52,40,142000
"12750","10","3","5","1","5","88","F","1","L","L","L","L","L","L","L","L","53","5","16","4","3","537260","1","1","1","1","2","2","1","1","1","72","7","4",28,52,40,70000
"12751","10","3","4","1","5","88","M","1","L","L","L","L","L","L","L","L","54","5","15","3","2","547270","1","2","2","2","1","2","1","1","2","11","1","0",21,52,40,72000
"12752","03","1","2","1","5","93","F","3","L","L","L","L","L","L","L","L","33","3","15","4","5","338780","2","2","2","2","2","2","2","2","2","38","3","6",27,36,40,41000
"12753","11","3","1","5","5","88","F","1","L","L","L","L","L","L","L","L","22","2","19","6","4","226320","1","1","2","1","1","1","2","1","2","23","2","2",22,52,40,38000
"12754","03","1","1","1","7","85","M","1","L","L","L","L","L","L","L","L","33","3","21","4","4","338780","1","1","1","1","2","2","1","1","2","33","3","1",27,52,60,34000
"12755","03","1","1","2","5","85","F","1","L","L","L","L","L","L","L","L","31","3","15","5","4","318730","2","1","2","2","2","3","1","2","2","31","3","0",24,52,40,34000
"12756","03","1","1","6","5","85","F","1","L","L","L","L","L","L","L","L","43","4","20","4","5","438930","2","2","2","1","1","2","1","2","2","22","2","0",23,52,45,31000
"12757","17","2","6","7","4","85","M","1","L","L","L","L","L","L","L","L","54","5","19","2","2","547280","1","2","1","1","1","3","2","2","1","64","6","3",30,52,40,81540
"12758","03","1","1","6","5","85","F","2","L","L","L","L","L","L","L","L","32","3","15","4","3","328760","1","1","1","1","1","1","2","1","1","22","2","3",26,52,40,30000
"12759","10","3","4","3","5","85","M","2","L","L","L","L","L","L","L","L","55","5","M","4","3","557330","1","1","2","2","1","2","1","1","2","12","1","2",25,52,40,116000
"12760","10","3","6","7","4","93","M","1","L","L","L","L","L","L","L","L","43","4","21","2","2","438940","2","2","2","2","2","2","2","2","2","61","6","4",24,52,40,52000
"12761","10","3","4","5","5","97","M","1","L","L","L","L","L","L","L","L","11","1","18","2","2","116730","1","1","1","1","2","1","1","1","2","11","1","1",23,52,40,81000
"12762","18","3","3","3","1","97","F","2","L","L","L","L","L","L","L","L","74","7","15","4","5","746560","1","1","1","1","1","2","1","1","2","72","7","6",29,52,40,111090
"12763","01","1","2","3","4","97","F","2","L","L","L","L","L","L","L","L","72","7","15","5","3","727050","2","2","2","2","2","2","2","2","2","73","7","1",25,40,50,61105
"12764","10","3","1","5","1","97","F","2","L","L","L","L","L","L","L","L","12","1","15","5","4","128410","1","1","1","1","1","1","1","1","2","76","7","4",25,52,40,147000
"12765","10","3","4","1","4","97","F","1","L","L","L","L","L","L","L","L","11","1","M","4","4","116710","2","1","2","1","1","2","1","1","1","12","1","2",31,52,36,80000
"12766","10","3","1","3","5","97","M","1","L","L","L","L","L","L","L","L","33","3","15","4","4","338780","1","1","2","2","1","2","1","1","2","62","6","0",25,52,40,130000
"12767","10","3","4","2","1","97","F","1","L","L","L","L","L","L","L","L","11","1","15","3","1","116730","1","1","1","1","1","1","1","1","1","11","1","0",23,52,40,171000
"12768","10","3","6","7","4","97","F","2","L","L","L","L","L","L","L","L","73","7","15","5","5","739100","2","1","2","1","1","2","1","2","2","75","7","4",26,52,34,85000
"12769","10","3","3","4","1","97","M","1","L","L","L","L","L","L","L","L","12","1","15","5","5","128420","2","1","2","1","1","3","1","1","3","72","7","0",24,52,37,114000
"12770","11","3","6","3","5","97","F","3","L","L","L","L","L","L","L","L","61","6","16","2","4","617890","2","1","1","2","1","2","1","1","1","61","6","8",32,52,40,78000
"12771","13","3","4","3","3","97","M","1","L","L","L","L","L","L","L","L","11","1","15","8","8","116730","2","1","2","1","1","1","1","2","2","11","1","1",25,52,40,125000
"12772","05","1","1","1","5","92","F","2","L","L","L","L","L","L","L","L","32","3","15","4","5","328740","2","1","1","2","1","2","2","1","1","32","3","4",24,52,40,38426
"12773","15","2","4","3","5","97","M","1","L","L","L","L","L","L","L","L","11","1","21","2","3","116730","1","1","1","3","1","2","1","2","2","64","6","0",27,52,40,85000
"12774","10","3","3","3","3","97","M","1","L","L","L","L","L","L","L","L","43","4","18","2","4","438960","2","2","1","2","2","2","2","2","2","75","7","1",22,52,40,80000
"12775","01","1","2","3","3","97","M","2","L","L","L","L","L","L","L","L","62","6","18","4","4","627090","3","2","1","1","1","1","2","2","4","63","6","2",28,44,40,72000
"12776","11","3","6","2","4","97","F","1","L","L","L","L","L","L","L","L","61","6","M","3","5","617870","2","1","1","1","1","1","1","1","2","61","6","4",33,52,12,30000
"12777","14","2","3","1","5","97","F","2","L","L","L","L","L","L","L","L","22","2","18","1","4","226350","2","1","2","2","1","2","1","1","2","23","2","7",27,52,40,68000
"12778","14","2","6","3","5","97","F","2","L","L","L","L","L","L","L","L","22","2","15","2","3","226360","3","1","1","2","2","3","1","1","3","22","2","0",27,52,40,82000
"12779","14","2","6","3","3","97","F","2","L","L","L","L","L","L","L","L","73","7","17","8","3","739100","2","1","2","2","1","2","1","1","3","75","7","5",25,52,40,45000
"12780","11","3","1","2","4","97","F","1","L","L","L","L","L","L","L","L","42","4","15","5","6","429280","1","1","2","2","1","2","1","1","2","77","7","3",25,52,36,76000
"12781","11","3","1","3","5","97","F","2","L","L","L","L","L","L","L","L","21","2","15","4","2","216070","3","1","2","2","3","2","1","1","1","71","7","3",33,52,35,109000
"12782","14","2","3","3","3","97","F","1","L","L","L","L","L","L","L","L","45","4","18","2","2","456200","1","1","1","2","1","2","1","1","2","72","7","3",29,52,35,65000
"12783","11","3","6","7","5","97","F","2","L","L","L","L","L","L","L","L","43","4","18","4","4","438970","2","2","1","1","2","1","1","2","1","43","4","2",24,52,50,55000
"12784","10","3","3","5","5","97","F","2","L","L","L","L","L","L","L","L","71","7","15","3","5","716510","1","1","1","1","1","1","1","2","1","11","1","6",31,52,40,205000
"12785","11","3","6","1","5","97","F","1","L","L","L","L","L","L","L","L","61","6","16","3","1","617870","1","1","1","1","1","1","1","1","1","61","6","0",23,52,38,80000
"12786","11","3","1","1","4","97","F","2","L","L","L","L","L","L","L","L","22","2","L","2","4","226370","1","2","1","1","1","1","2","1","1","22","2","4",25,52,40,480000
"12787","14","2","2","3","4","97","F","2","L","L","L","L","L","L","L","L","11","1","15","1","5","116770","2","1","2","2","2","2","1","1","1","11","1","2",23,52,35,65000
"12788","11","3","1","4","5","97","M","2","L","L","L","L","L","L","L","L","33","3","L","3","5","338780","2","1","2","2","1","2","1","1","2","61","6","6",30,52,38,218000
"12789","13","3","6","7","4","97","F","2","L","L","L","L","L","L","L","L","73","7","15","5","3","739100","1","1","1","1","1","1","1","1","1","75","7","7",29,48,28,90000
"12790","11","3","1","3","1","97","F","2","L","L","L","L","L","L","L","L","71","7","17","3","2","716570","1","1","2","2","1","2","2","1","1","75","7","8",30,52,50,78000
"12791","01","1","2","6","1","97","F","1","L","L","L","L","L","L","L","L","72","7","18","1","1","727100","1","1","1","1","1","3","1","1","1","73","7","0",21,52,40,60000
"12792","04","1","3","6","4","97","M","1","L","L","L","L","L","L","L","L","22","2","18","5","5","226320","1","1","2","1","2","2","1","1","1","62","6","3",23,52,35,65000
"12793","10","3","3","3","5","85","F","1","L","L","L","L","L","L","L","L","31","3","15","4","2","318730","1","1","1","2","2","2","1","1","2","22","2","0",23,52,45,100000
"12794","01","1","2","5","1","97","F","2","L","L","L","L","L","L","L","L","62","6","15","4","4","627090","1","1","1","1","2","2","1","1","2","63","6","1",24,42,50,86000
"12795","10","3","6","3","5","97","F","1","L","L","L","L","L","L","L","L","41","4","15","6","5","419230","1","1","2","3","1","2","1","2","3","72","7","3",24,52,40,90000
"12796","10","3","3","7","4","97","F","2","L","L","L","L","L","L","L","L","52","5","18","3","2","527250","2","1","2","2","1","2","1","1","2","57","5","4",25,52,40,72000
"12797","10","3","4","1","4","97","M","2","L","L","L","L","L","L","L","L","71","7","15","6","4","716530","1","1","1","1","1","1","1","1","1","64","6","4",25,52,60,75000
"12798","15","2","3","3","1","97","M","1","L","L","L","L","L","L","L","L","22","2","15","3","4","226320","3","2","3","1","2","3","1","2","2","21","2","3",24,52,40,49202
"12799","01","1","2","6","5","97","F","1","L","L","L","L","L","L","L","L","43","4","18","8","3","438940","3","2","2","1","2","3","2","2","1","43","4","3",25,40,38,45000
"12800","03","1","2","1","5","97","M","2","L","L","L","L","L","L","L","L","75","7","15","2","4","757720","1","2","1","1","3","2","2","2","1","74","7","3",28,52,40,28000
"12801","10","3","4","6","5","97","M","2","L","L","L","L","L","L","L","L","11","1","15","4","3","116730","2","1","2","1","2","2","1","2","1","12","1","2",23,52,45,127000
"12802","10","3","1","4","5","98","M","1","L","L","L","L","L","L","L","L","56","5","16","4","5","567350","2","1","1","1","2","2","1","1","4","56","5","1",22,52,45,85000
"12803","01","1","2","1","5","98","F","2","L","L","L","L","L","L","L","L","72","7","17","2","3","727050","3","1","2","2","2","2","1","1","2","73","7","3",26,44,50,45000
"12804","14","2","3","6","5","98","F","2","L","L","L","L","L","L","L","L","61","6","16","3","6","617900","1","1","2","2","1","2","3","2","1","34","3","3",27,52,40,53000
"12805","10","3","1","1","5","93","F","1","L","L","L","L","L","L","L","L","75","7","M","4","5","758200","1","1","1","1","1","1","1","1","3","64","6","2",24,52,40,130000
"12806","10","3","1","7","5","98","F","2","L","L","L","L","L","L","L","L","75","7","15","4","2","757600","1","1","3","2","1","3","2","1","2","77","7","2",24,52,40,43000
"12807","05","1","1","4","1","85","F","2","L","L","L","L","L","L","L","L","57","5","15","7","3","577300","3","2","1","1","1","1","2","1","1","57","5","2",21,52,45,40000
"12808","10","3","6","3","1","98","M","1","L","L","L","L","L","L","L","L","41","4","15","4","4","419230","1","1","1","1","1","1","1","1","3","72","7","4",25,52,40,100000
"12809","10","3","4","5","5","88","M","1","L","L","L","L","L","L","L","L","54","5","17","4","4","547280","1","1","2","1","2","2","1","1","2","57","5","3",24,52,40,65000
"12810","17","2","3","6","5","87","F","1","L","L","L","L","L","L","L","L","43","4","15","2","3","438940","1","2","2","2","2","2","1","1","2","78","7","1",22,52,40,43000
"12811","11","3","1","4","3","93","F","1","L","L","L","L","L","L","L","L","43","4","15","6","7","438940","1","1","1","2","1","2","2","2","1","45","4","1",22,52,40,68640
"12812","11","3","4","1","4","87","M","2","L","L","L","L","L","L","L","L","31","3","15","5","3","318730","2","2","3","2","2","2","2","2","3","33","3","5",26,52,40,82400
"12813","17","2","1","1","5","85","M","3","L","L","L","L","L","L","L","L","22","2","15","7","5","226410","1","1","2","2","1","2","1","1","3","23","2","8",30,52,40,71000
"12814","10","3","6","3","4","87","M","2","L","L","L","L","L","L","L","L","61","6","17","5","4","617870","2","1","3","3","1","3","2","1","1","61","6","3",26,52,40,105000
"12815","11","3","6","3","5","87","F","3","L","L","L","L","L","L","L","L","61","6","15","3","4","617890","1","2","2","1","1","1","2","1","1","61","6","4",27,52,40,80500
"12816","11","3","6","1","5","87","F","2","L","L","L","L","L","L","L","L","73","7","16","5","4","739100","1","1","2","1","1","2","1","1","2","75","7","4",28,52,40,65000
"12817","10","3","6","1","1","97","F","3","L","L","L","L","L","L","L","L","43","4","16","4","4","438910","1","1","2","2","2","2","1","1","2","61","6","6",25,52,45,45000
"12818","17","2","1","4","3","98","M","3","L","L","L","L","L","L","L","L","33","3","16","7","3","338780","2","2","2","2","2","2","1","2","2","33","3","9",30,38,40,89000
"12819","10","3","3","1","7","87","F","1","L","L","L","L","L","L","L","L","71","7","15","2","4","716590","1","1","1","1","2","1","1","1","1","11","1","1",24,52,50,84000
"12820","10","3","5","6","5","87","F","2","L","L","L","L","L","L","L","L","71","7","22","3","3","716590","1","1","2","1","2","2","2","1","1","64","6","0",23,52,40,73000
"12821","10","3","3","6","7","91","M","1","L","L","L","L","L","L","L","L","53","5","15","4","2","537260","1","1","1","1","1","1","2","1","1","53","5","0",27,52,50,90000
"12822","03","1","2","7","5","93","M","2","L","L","L","L","L","L","L","L","33","3","15","4","2","338780","2","1","1","1","2","1","1","1","1","38","3","0",24,52,20,30000
"12823","10","3","1","1","5","93","F","1","L","L","L","L","L","L","L","L","31","3","21","3","6","318730","2","1","2","1","1","2","1","2","2","22","2","1",23,52,45,70000
"12824","03","1","1","6","5","93","F","2","L","L","L","L","L","L","L","L","21","2","15","3","3","216070","2","1","2","1","2","2","2","1","2","21","2","7",35,52,40,65000
"12825","15","2","3","3","5","93","M","1","L","L","L","L","L","L","L","L","75","7","15","4","4","758200","1","1","1","1","2","1","1","1","1","71","7","5",34,52,40,70000
"12826","11","3","6","1","5","87","F","2","L","L","L","L","L","L","L","L","43","4","17","5","5","438910","1","1","2","2","2","2","2","2","1","61","6","4",25,52,50,31000
"12827","10","3","6","3","5","93","F","1","L","L","L","L","L","L","L","L","22","2","M","4","7","226350","2","1","2","2","1","2","1","2","3","62","6","0",27,52,45,50000
"12828","05","1","1","2","1","97","M","2","L","L","L","L","L","L","L","L","11","1","15","6","6","116730","1","1","1","1","1","1","1","1","1","43","4","2",25,52,40,30000
"12829","10","3","1","4","5","85","M","1","L","L","L","L","L","L","L","L","11","1","15","1","3","116730","1","1","1","2","2","2","1","1","1","11","1","5",34,52,40,120000
"12830","03","1","4","1","5","97","F","2","L","L","L","L","L","L","L","L","72","7","15","7","5","727130","2","1","2","2","1","2","2","1","2","11","1","2",28,52,26,40804
"12831","11","3","1","1","5","97","M","1","L","L","L","L","L","L","L","L","56","5","15","5","5","567350","1","2","2","2","1","2","1","1","2","56","5","0",24,52,40,91000
"12832","13","3","3","1","5","97","F","1","L","L","L","L","L","L","L","L","12","1","16","2","4","128420","1","2","2","2","1","2","2","2","2","72","7","0",23,52,40,52000
"12833","11","3","6","2","5","97","F","4","L","L","L","L","L","L","L","L","61","6","17","4","4","617890","2","1","2","2","1","3","1","2","3","61","6","7",35,52,20,50000
"12834","03","1","1","1","5","97","F","2","L","L","L","L","L","L","L","L","61","6","15","3","4","617900","2","1","2","1","1","2","1","1","1","61","6","5",28,52,40,72300
"12835","10","3","3","1","5","97","M","1","L","L","L","L","L","L","L","L","22","2","19","2","2","226310","1","1","2","4","1","4","1","1","4","22","2","2",23,52,40,63000
"12836","01","1","2","3","4","97","F","1","L","L","L","L","L","L","L","L","75","7","M","5","4","757720","2","1","2","1","2","2","1","1","1","63","6","4",26,26,50,58000
"12837","15","2","4","5","5","97","M","1","L","L","L","L","L","L","L","L","45","4","18","4","2","459240","1","1","2","2","2","2","1","1","3","64","6","1",25,52,38,56626
"12838","03","1","2","1","1","97","F","2","L","L","L","L","L","L","L","L","72","7","15","6","4","727130","4","1","4","4","4","1","1","1","4","74","7","4",25,36,20,18000
